786f0cea91edec40b2569d2e1684c0291f2369c030b01e16e3da5a9d9b00cd32,8688
8dbc62aca5383cda55228d9916f5b7fa4763c9d047acd435e274b56ea00ff27a,9372
b8198ab37f3ae4894ff2053d25bb4aaaa4a44dc557ba4e5d466634cd590d69d6,11031
0f91e4b1af163a4cc4ba46da5554135d484bd91221f324c4ac47323f53e182c8,11165
9de70becae49a7301048bd49dfcdf48d48b3d89ec6b21f8e213b78f82777f0bb,27190
570eda26e21a7d17c8b55be114b4d4c419c511ece4a5b17751b8ef2dba88f98f,3024
8aed50a7a7e291371854464c3f29aabd832083c348b99248760d7aebf832c101,10123
4f731ee9dd7c1f144a4c7b16a1d95985debf4f6dfdf7d30630a95750382fd3bb,22676
735636b87ebbd1002087a23bf1041bb3d596ecc36f4edccd7ea03ac22cc12063,24137
37a91d2d80fb9ebef7e911c8685dc6884d5e59e34e0d5838f56e47e7160b061a,25807
9b538eb9c43d19464ceb1ceaa21f537eff38a9b6ab5f98d6360e0a5f162da29e,37968
71b795cc0ac38b53da0cf123467926c9734c15dde3b95920f6d436fcf09c7f18,1423
a532c0b94fb48bfccd61d0d0582e16d08ba9de171cc9b3df2ae4d5c39403bb73,9003
73354d2728327dba65b8ea18705580351b2bfa68b7561851175e319235a0b069,9099
